27.712812921102035 27.712812921102035
1.445703081944483337e+01 8.981383068133917291e+00 5.490268608196813283e+00
1.463176998612627244e+01 1.092907033303723452e+01 5.362063859462511406e-01
1.481763745901797158e+01 1.315427130405861789e+01 4.963243995058285729e-01
1.446435825180860135e+01 1.456876502344347024e+01 2.688299723593614576e-01
1.407880721603700103e+01 1.685643575839700148e+01 3.953674817895691529e+00
1.445617755698319229e+01 1.910224447237265721e+01 4.507765315296868858e-01
1.446816304540485199e+01 2.111398959247664564e+01 5.921918921247260492e+00
1.440797759432729386e+01 2.323783088842629851e+01 2.937329029397572011e+00
1.429952869464906762e+01 2.471282062921820710e+01 1.417438438668711997e+00
1.471957914846150395e+01 2.671507473792791387e+01 2.775984010901089705e-01
1.337746407178746821e+01 1.027713723623228770e+00 5.708637167871963847e+00
5.679068394525145891e+00 3.305146309677261751e+00 2.905475633925488577e+00
1.609934810489561485e+01 -2.614363753555996039e-01 3.339424197649801140e+00
1.629233055461035562e+01 2.041847222434389764e+00 3.881011555895112153e+00
1.613816581199457190e+01 3.999720823998983210e+00 2.560582209519888797e-01
1.614251947334416215e+01 6.443028331948259968e+00 2.522893155699391432e+00
1.618932557238220937e+01 7.579639425363291494e+00 1.878747293793516793e+00
1.621267213564036069e+01 9.787119777271412246e+00 2.904747406134454479e+00
1.612228840773995842e+01 1.210782497081646802e+01 4.360658948336608276e+00
1.613350436818385703e+01 1.398951750081888790e+01 6.143121337077527500e+00
1.594920924804772255e+01 1.582880285415432553e+01 3.281235382417734492e+00
1.641418717924138448e+01 1.792321859805428730e+01 1.269336173104884669e+00
1.647115499717305198e+01 1.985079437595051033e+01 5.677813914672869000e-01
1.636041882930105018e+01 2.176768738162582295e+01 1.573389390639504226e+00
1.625214606385299021e+01 2.402818992189752123e+01 5.939625677833982209e+00
1.568963711272595418e+01 2.594131361933075652e+01 6.186614807082148282e+00
9.564035534894680168e+00 7.192352384934220133e+00 5.307145036969916241e+00
8.405530873268086012e+00 2.553896994826496325e+01 1.992284709462785797e+00
1.784307614225255634e+01 1.098527335254979143e+00 2.638461017522608199e+00
1.827089417750956457e+01 2.871042927760852237e+00 5.539002053265001280e+00
1.745106108147259860e+01 5.137870883374728415e+00 1.558829003123284762e+00
1.793547442399809455e+01 7.150740000070562097e+00 2.830748170964111576e+00
1.795073025756805052e+01 8.519735981785476753e+00 5.543060203678033204e+00
1.784851880343781971e+01 1.111783374347872311e+01 3.890452968245829535e+00
1.766780085910278331e+01 1.319380829766240737e+01 3.463504836372664819e+00
1.784477811033035621e+01 1.500883029046173789e+01 4.192881219789946989e+00
1.772270638032808776e+01 1.686731505215638549e+01 5.440732786271945010e+00
1.781529343466512572e+01 1.882652139470285135e+01 3.056394737408719919e+00
1.818158945520696079e+01 2.132275397380190540e+01 3.404779411585861837e+00
1.777124331273836333e+01 2.307410221430669495e+01 1.214534019973421808e+00
1.780514676672018126e+01 2.507872361864461652e+01 6.060194432265383568e+00
1.788021010675841183e+01 2.707452737304063461e+01 5.805717735670966384e+00
1.865561408338385974e+01 4.954689511133265611e+00 2.084006359229753969e+00
1.235579454381547571e+01 1.292508529744484491e+01 1.844061089870094594e-01
1.955858468550082563e+01 -7.546154844624911040e-02 3.501187611572807334e+00
1.928476114763927995e+01 1.836484309271164239e+00 2.823365991797858188e-01
1.966410860085376555e+01 3.973410626188627504e+00 4.530479276861130167e+00
1.948366495660950193e+01 5.839486337931799831e+00 3.322453758778059818e+00
1.977358183930288149e+01 7.970608140115083451e+00 5.921517963059300671e-01
1.958477393632836083e+01 1.000566668274962012e+01 4.061648928554714821e+00
1.970098462119532812e+01 1.189572581076722457e+01 4.796844003816955748e+00
1.988318231879145515e+01 1.398296757936300061e+01 4.309155449789232151e+00
1.940695935045589948e+01 1.621143660571632950e+01 5.039256268138539774e+00
1.962042334281212774e+01 1.797525314928268969e+01 3.660486578111916689e-01
1.974436989038717272e+01 2.008266397817401483e+01 2.004535358183107352e+00
1.925406985331761689e+01 2.209260192172781245e+01 2.919297668409948088e+00
1.947060013439173787e+01 2.407676070049062389e+01 4.647956404432687982e+00
1.939256182969274889e+01 2.589357684363311662e+01 5.899548037498163922e+00
1.161902801637300797e+01 2.360493376743915661e+01 5.267910298810940972e+00
1.551355188917926498e+01 7.287897458254580796e-01 3.736690146420703851e+00
2.159025660893676957e+01 1.169086583290950276e+00 1.261161611681985706e+00
2.134323764962393000e+01 2.967366929095333727e+00 5.838073017539402443e+00
2.169635832248613738e+01 4.673069287961149954e+00 3.001713639285655599e+00
2.180113209634748372e+01 6.914323653331786446e+00 3.449870960114774565e+00
2.102223250555224610e+01 8.805650668145021953e+00 4.854754681710130804e+00
2.140211932510528214e+01 1.122298298244534287e+01 4.878658622114184773e-01
2.114910562475483857e+01 1.299925005206305251e+01 4.868281802918640544e+00
2.098405284061624343e+01 1.528135651513267668e+01 1.969360823466105970e+00
2.097776159001305274e+01 1.691800383237289296e+01 5.823415666138807012e+00
2.121505152009514461e+01 1.860025847489500350e+01 1.392300110460836571e+00
2.167004806784009574e+01 2.103818657875125098e+01 4.259475250611533426e+00
2.127388123780107776e+01 2.310783959649425512e+01 3.076413232296814293e+00
2.096484084378425905e+01 2.499832048692391240e+01 4.234858826619261940e+00
1.214699189176977079e+01 2.889408341450667272e+00 4.098699826150789427e+00
2.513697970005277682e+01 4.251701958472338561e+00 4.297980823585937360e-01
2.060714213098900061e+01 2.235933413107938961e+01 8.942036475553676311e-01
2.311469939772456073e+01 3.152641641617136559e-01 5.880916287095352857e+00
2.276711249143216520e+01 2.141767738186846071e+00 3.158803698250943981e+00
2.317874761043929865e+01 3.932914686019572947e+00 3.121113533834622977e-01
2.306150025917700219e+01 6.043508796387736304e+00 4.101946994795055090e+00
2.314224382385904732e+01 7.974537693377058645e+00 5.900485973162213682e+00
2.357261887136268541e+01 1.011786394212164808e+01 1.436266051029644553e+00
2.303453673342630026e+01 1.192146515228844272e+01 3.730598126309485618e+00
2.322952072389511358e+01 1.414030068854513900e+01 4.935621218763883711e-01
2.296262297239021422e+01 1.605688868127984392e+01 4.694533351249594588e+00
2.313314175899461134e+01 1.804297436226648443e+01 9.921983688124950129e-01
2.273663801949664887e+01 2.032651809356041639e+01 8.952304248301001799e-01
2.299972883552372949e+01 2.227610833885382391e+01 1.199187041506706741e+00
2.291007531013093868e+01 2.422074089565674626e+01 4.012505872940904439e+00
2.272205576978749164e+01 2.629430655692310026e+01 3.644632559704631181e+00
6.320387893027944237e+00 2.714501308501552401e+01 1.107384478826729968e+00
2.070982868170615632e+01 2.126621769334352319e+00 4.083421702653489582e+00
2.455447939700261983e+01 1.154104785701365321e+00 8.014893384062057313e-01
2.474903024726678780e+01 3.100058675160085375e+00 4.714911983619210822e+00
2.486174289123280090e+01 5.241950010990294118e+00 5.835771401662028346e+00
2.509757512697907700e+01 7.256794496160125618e+00 1.484240439745605211e-01
2.464600440598010778e+01 9.161598115630107841e+00 1.708775770274666206e+00
2.478287899410876349e+01 1.098258572642729725e+01 6.608706653456031255e-01
2.467469017597615633e+01 1.333640734685154072e+01 4.831676286494732686e+00
2.469475776536664213e+01 1.460519129597114585e+01 2.000524198256343755e+00
2.492920426800563760e+01 1.744156304095798404e+01 4.436158528820019598e+00
2.513779413382330219e+01 1.914723867334707919e+01 4.308628873718842733e-01
2.483364509067455472e+01 2.129932499709110516e+01 4.419245460822261329e+00
2.452800271991093339e+01 2.262689805865035098e+01 9.068138561648945162e-01
2.507677682054133683e+01 2.505613512357656347e+01 1.953752491526942470e-01
2.466923739443110719e+01 2.700314514140067246e+01 4.350141618641180763e+00
1.018621511783955391e+01 2.425130472458943842e+01 1.657831455076060889e+00
2.390114492409727021e+01 2.532260380894241436e+01 5.235914824748714835e+00
2.632592718975290325e+01 -6.003004311170964669e-02 2.813280143542173484e+00
2.656922707115941051e+01 2.091998965390359899e+00 3.718115041934633158e-01
2.647174257077203308e+01 4.068618978294579414e+00 4.669347804815293657e+00
2.686609433595978302e+01 5.693525081387893039e+00 1.608901309740855545e+00
2.645266927791366740e+01 8.014339638624342399e+00 1.688300913937474279e+00
2.655486083771600647e+01 1.001998635527153958e+01 1.394644432200115469e+00
2.656015270586837218e+01 1.199182045162040033e+01 2.453834322098055853e+00
2.632526998626855175e+01 1.360127142955544954e+01 3.340190929167873968e+00
2.658144147044017558e+01 1.586154372039796279e+01 1.430969056645180926e+00
2.655127989572022074e+01 1.790853543301234652e+01 9.657382741590279096e-01
2.642418031821055635e+01 2.032992231655067883e+01 5.717321248216833851e+00
2.639991236881491687e+01 2.206643675732778220e+01 5.084608090312013218e+00
2.646551697350350452e+01 2.367379278945983501e+01 1.550179662735998054e+00
2.652682864692110343e+01 2.581058311575419140e+01 3.092511562149557580e+00
9.319751248551758849e+00 1.110129438436335825e+01 2.038939677218862379e+00
7.078007357565820001e+00 5.881149907229523244e+00 4.133503540349017236e+00
1.377502852806169464e+01 1.149951312431922901e+01 1.599511605759114330e+00
1.286912070485974091e+01 2.292540023976108898e+01 8.227169256700490596e-01
1.740606447919322841e+00 2.330177233294770289e+01 5.085470289055959547e+00
1.913361730147157758e+01 2.097832982682977132e+01 4.227426899184707487e+00
1.524065758235226653e+01 8.128392020108014648e+00 2.173910339809357772e+00
2.081730217595539401e+01 5.329747000742538710e+00 3.645265588084575903e+00
1.175878357382005035e+01 1.023666637930338830e+01 3.218296315594275203e+00
2.369534841636676248e+01 2.070343649276457754e+01 2.276793289985292734e+00
1.041528199250088704e+01 1.809819152877702564e+01 1.028030810146654872e+00
2.763555979209476732e+01 2.407255455688850532e+01 1.412311566411520003e+00
1.530826314967288937e+01 1.784877349086505660e+01 4.673500347822846734e+00
2.368380693177048002e+01 5.208867499606980367e+00 1.984700871749822015e+00
1.739814905365249942e+01 2.029602359119734700e+01 5.261465198044391611e-01
5.173862069265547703e+00 1.118374362106356656e+01 3.140422634527658907e+00
1.735705595925393041e+01 2.614762359085811383e+01 3.596183044549161156e+00
2.275288758011979695e+01 1.323786976246165992e+01 2.301281076851091102e-03
1.719657093009688253e+01 1.213333102711566802e+01 4.421737197116644147e+00
5.097834739610691557e+00 2.678322705729766184e+01 2.534283037713500608e+00
2.344077378743363838e+01 9.058703864029590491e+00 2.556593790934536869e+00
2.785705814473593001e-01 3.924595593824089068e+00 7.880096281983669515e-01
1.769220146891937517e+00 4.664268108091086162e+00 2.670359881329681606e+00
1.144802890665614115e+01 5.742171460384539294e+00 5.822013152803271474e+00
1.847353166397335489e+00 2.109608063696662228e+01 1.564470447336790970e+00
1.196890659926789802e+01 9.143170164494788921e+00 5.218843995224853316e-01
1.661148282045194691e+01 2.539037248803198565e+01 3.411861224274663318e+00
1.364971982072235912e+00 8.146078907505089006e+00 5.961683338353435779e+00
6.552936822866250566e+00 1.489607470406555834e+01 5.210651065859106978e+00
1.343095347737159884e+01 1.290350795754868685e+01 5.503251919844015738e+00
2.741294487432465843e+01 1.429102111623846483e+01 4.619968225973347664e+00
1.342022105623454742e+01 8.526656087334549383e+00 1.527109306565425983e+00
7.352789198014340499e+00 1.998156194696084853e+01 5.647177509378034976e+00
9.870203201621103872e+00 1.510461209101815605e+01 3.044303221511273971e+00
4.825771717508104963e+00 1.640783700419726188e+01 2.162347216902400948e+00
1.740257040996020521e+01 6.247854293443270812e+00 1.567299013876167102e+00
2.018802507354524423e+01 2.651780569072369076e+01 1.502184143058998389e+00
1.436614688996483258e+00 2.602727522808186422e-01 5.602982362317770360e+00
2.165524928867978360e+01 1.768762703115944745e+01 2.807966461133756031e+00
2.382036340860666002e+01 1.553889845891163013e+01 2.760363979477997276e+00
8.341437288039095677e+00 6.613194906649949800e+00 5.513932781294403007e+00
2.066034886340896648e+01 6.810305581801999464e-02 4.912100705559346636e+00
1.312961628580588680e-01 1.437792442123812520e-01 6.898066816232399923e-01
1.179620476157256626e+01 4.111335450323657881e+00 5.361081120584623605e+00
4.816183318020947901e+00 2.305678590335737610e+01 2.994792426574133248e+00
2.219036257719024974e+01 1.407908339837666389e+01 2.960510864875677051e+00
1.536897121589550430e+01 2.478292930043415865e+01 5.139066670789347313e+00
2.417019261621488724e+01 1.227714151198571457e+01 1.390208877202351978e+00
2.247203176917567546e+01 1.074947346004481119e+01 2.416593276298297788e+00
1.365334968238629543e+01 1.545972443088581372e+01 2.315363720362350275e+00
1.641829826320521946e+01 5.226835464985358115e+00 6.064132952323823211e+00
1.688946227535790046e+00 1.683475698787451336e+01 5.630504430660911164e-02
3.466432799619560523e+00 1.183156844140096986e+01 3.937733622495513952e+00
1.029946858592346182e+01 3.921641454244037650e+00 4.395751675448375195e+00
1.569156773828998652e+01 2.261213724451516782e+01 3.490449531562168417e+00
1.365779402294322864e+01 2.392591851200222308e+01 5.441293709569152703e+00
2.204437167447725088e+01 1.946608271128948076e+01 1.697385985589267232e+00
2.177506640093344359e+01 2.687828415681537919e+01 5.991737191100189541e+00
1.959909195028704687e+01 1.512850114456405315e+01 3.411680615644520742e+00
1.513291434057577156e+01 2.031667844252023514e+01 1.725108265360450810e+00
2.236230940570140291e+01 9.413323876044637828e+00 6.130208236287154833e+00
7.984202908835606571e+00 2.212350246565991796e+01 3.566409414837528047e+00
2.567274704334503710e+01 1.495530628298872600e+01 6.208506290872705335e+00
1.389060577699430077e+01 9.967777040177018932e+00 2.339618363085276265e+00
5.233868732157866077e+00 2.498848211041799416e+01 4.160118679852884860e+00
1.464028078462326476e+01 1.202337876795573735e+01 5.892563621154107700e+00
3.048042620802823066e+00 1.889922875453345341e+01 2.704446735116444511e+00
6.264724482989078247e+00 1.294384058471334775e+01 2.950840091013514410e+00
1.941390014512611728e+01 6.982913645485004039e+00 6.023798787730436644e+00
3.364679505442205176e+00 1.427114663484066526e+01 2.343241498955339341e-01
2.575277941972221285e+01 1.410700375351775504e+00 3.451441705851141073e+00
2.514092031822043793e+01 2.358039565066336252e+01 1.894439309496914081e+00
2.711043005609568723e+01 1.051247872751938761e+00 2.332014360800047370e-01
1.492928530291320044e+01 9.938236845734730096e+00 5.578792226252566877e+00
1.800960281682737474e+01 1.783643230167552574e+01 3.137877488884314392e+00
2.186520884188107416e+01 1.614853127601464777e+01 4.457409595911991040e+00
2.610445895190156662e+01 6.895166969730906814e+00 5.071026473454944394e+00
1.194812694846965151e+01 1.495090661516533181e+01 3.728375935321704748e+00
6.935854364921301141e-01 1.772016710097104308e+01 1.542462115647749599e+00
2.542267360011599475e+00 1.300684969235839716e+01 3.874999204079906168e+00
2.342100214834273331e+00 1.015299539145942509e+00 2.259335041821902035e+00
6.624176668968884130e+00 8.298113234316788933e+00 1.756146384883088274e+00
1.229223772713201512e+01 1.699174943239059132e+01 2.301917386489155337e+00
2.943462318168372338e+00 2.087772152120746938e+01 3.281404391346713023e+00
1.715065887602552408e+01 4.073403071222126748e+00 7.370871387419706267e-01
6.780838429007607360e+00 4.097207480074899877e+00 2.566124436765108707e-01
1.813836597983776500e+01 9.691299007089492434e+00 3.304683177764986102e+00
2.958883055947603591e+00 2.514228624540216117e+01 1.470785037856564559e+00
5.394419182739112806e+00 2.082207698439570365e+01 1.347601990028737484e+00
2.195576456512279506e+01 5.653798685319913808e+00 4.651549188489564557e+00
1.528059041582497457e+01 1.680080606226912820e+01 2.728227692184787667e+00
6.569436734311980608e+00 2.068164523768477281e+01 6.726565527353770557e-01
1.303866625263767176e+01 2.691898747410940018e+01 6.097821111371861669e+00
2.091452511973037431e+01 1.969201628882047217e+01 3.610792538174486754e+00
7.027399929492262665e+00 2.065653809961453646e+00 5.663686328243392687e+00
9.680244554852457384e+00 2.321880226806726100e+01 5.476621372343715599e+00
1.218577030612638801e+01 6.816542239816206106e+00 5.335129922765029953e+00
7.012426041773036189e+00 2.384887012599270051e+01 2.690312150825299176e-01
1.850782838669437780e+01 3.897742756679394294e+00 2.474148807353290458e+00
1.148314138634163095e+00 1.983477143745131954e+01 2.806784697971020037e+00
3.677145365332290083e+00 2.223559518960941261e+01 4.658851485323873831e-01
6.786609389462071817e+00 9.594792865838067897e+00 2.904976926366872547e+00
2.595346582342222774e+01 1.099713269325626541e+01 5.317747308504820580e+00
1.888901659407329348e+01 2.306278749221126034e+01 8.042127544720097942e-01
1.847669237637887463e+01 1.228017398498139379e+01 4.114406743924914900e-01
6.493938733957592468e+00 1.735243733614836970e+01 5.070811038738627374e-01
2.386482742498504095e+01 1.699559162983652527e+01 4.029850192223868532e+00
2.053611757916072200e+00 1.509687458446615160e+01 3.171235409629264534e+00
1.041447593726719312e+01 2.591233987211561640e+01 5.561369888509763548e+00
3.038247329188973112e+00 6.859230253579643666e+00 5.252377336647334971e+00
9.819598305557846629e+00 2.121776457196303411e+01 5.721479642543790156e+00
8.587921988355205372e+00 1.685173411842381341e+01 1.441778793615117404e+00
1.668266204882358750e+01 2.306275012204313057e+01 6.924211527385028264e-02
3.626069420878899052e+00 3.777880564575456734e+00 4.848254591214455012e+00
2.547453060191606866e+01 1.265663511418703457e+01 3.293745717399747086e+00
2.026600281843300877e+01 2.343889829116595180e+01 2.419712737401735314e+00
1.694991977744088985e+01 8.847095866089679461e+00 2.922162463885461747e+00
2.215151241637560275e+01 2.533616470262431619e+01 3.342329793589116083e-02
1.901759762914856822e+01 1.900063300696151103e+01 1.126075632937783982e-01
3.450146498271652540e+00 7.892432917128709313e+00 6.318782953237817024e-01
2.620076024051726904e+01 1.896809412613660584e+01 4.629392499113063941e+00
2.702342322901757754e+01 2.671256212649463180e+01 5.728517046655253075e+00
2.653926041053880525e+01 2.468099422664374032e+01 1.157450528347113261e+00
1.227664396867061303e+00 6.610233144224601176e+00 2.138459987646181393e+00
1.037261270111700995e+01 1.033648011905733455e+01 3.405000662140127865e+00
8.740640758012816480e-01 2.213679777346487754e+01 1.518433516538999939e+00
1.834343116524112460e+01 1.395454358956314600e+01 8.769566373857966557e-01
2.438062722742439803e+01 6.426295495954717829e+00 4.396826967121532093e+00
2.013692885924418974e+01 2.100678083179314726e+01 3.186367328209927408e+00
2.740500738424402272e+01 1.998620762409219509e+01 2.754438594719280875e+00
4.775496034536539369e+00 1.396722773775513815e+01 1.335783443610595755e+00
1.026508349274138432e+01 8.066353534270017889e+00 5.773143096191279966e+00
2.182014734243588805e+01 8.200769197350274098e+00 6.198756821577319442e+00
